Dataset
946,3
947,1
948,3
949,4
950,3
951,3
952,15
953,17
954,20
955,25
956,26
957,31
958,39
959,45
960,55
961,58
962,70
963,79
964,90
965,91
966,87
967,85
968,96
969,77
970,70
971,62
972,63
973,62
974,63
975,80
976,59
977,54
978,48
979,42
980,36
981,29
982,23
983,22
984,23
985,39
986,23
987,23
988,23
989,24
990,24
991,26
992,29
993,48
994,54
995,44
996,48
997,48
998,58
999,50
1000,49
1001,48
1002,45
1003,42
1004,42
1005,37
1006,25
1007,16
1008,11
1009,8
1010,5
1011,3
1012,3
1013,3
1014,2
1015,3
1016,3
1017,2
1018,2
1019,3
1020,2
1021,1
1022,3
1023,3
1024,2
1025,9
1026,18
1027,33
1028,53
1029,56
1030,68
1031,73
1032,76
1033,1
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,5
1047,4
1048,3
1049,0
1050,3
1051,2
1052,2
1053,2
1054,2
1055,3
1056,2
1057,2
1058,3
1059,2
1060,2
1061,3
1062,2
1063,2
1064,2
1065,4
1066,9
1067,14
1068,18
1069,20
1070,20
1071,22
1072,22
1073,24
1074,24
1075,25
1076,26
1077,28
1078,25
1079,26
1080,31
1081,27
1082,34
1083,47
1084,52
1085,63
1086,69
1087,79
1088,81
1089,78
1090,78
1091,80
1092,80
1093,87
1094,73
1095,71
1096,66
1097,64
1098,64
1099,64
1100,79
1101,62
1102,56
1103,49
1104,40
1105,27
1106,17
1107,8
1108,4
1109,3
1110,3
1111,2
1112,2
1113,3
1114,2
1115,2
1116,3
1117,3
1118,2
1119,2
1120,3
1121,2
1122,3
1123,3
1124,3
1125,1
1126,5
1127,3
1128,1
1129,4
1130,5
1131,3
1132,4
1133,13
1134,21
1135,37
1136,50
1137,50
1138,49
1139,53
1140,53
1141,51
1142,58
1143,53
1144,57
1145,60
1146,63
1147,59
1148,62
1149,65
1150,67
1151,75
1152,67
1153,61
1154,66
1155,54
1156,66
1157,51
1158,51
1159,51
1160,49
1161,43
1162,31
1163,31
1164,10
1165,4
1166,3
1167,3
1168,2
1169,2
1170,3
1171,2
1172,2
1173,3
1174,3
1175,1
1176,2
1177,3
1178,3
1179,3
1180,11
1181,21
1182,35
1183,55
1184,57
1185,71
1186,72
1187,75
1188,66
1189,69
1190,67
1191,73
1192,65
1193,67
1194,74
1195,67
1196,75
1197,68
1198,68
1199,82
1200,67
1201,75
1202,77
1203,81
1204,99
1205,80
1206,81
1207,79
1208,79
1209,95
1210,66
1211,57
1212,49
1213,41
1214,29
1215,26
1216,26
1217,24
1218,26
1219,25
1220,26
1221,23
1222,25
1223,24
1224,37
1225,17
1226,9
1227,4
1228,1
1229,3
1230,1
1231,2
1232,4
1233,1
1234,2
1235,3
1236,3
1237,2
1238,2
1239,3
1240,3
1241,2
1242,4
1243,3
1244,1
1245,0
1246,0
1247,0
1248,0
1249,0
1250,2
1251,5
1252,15
1253,18
1254,19
1255,23
1256,27
1257,30
1258,37
1259,45
1260,54
1261,59
1262,74
1263,88
1264,97
1265,91
1266,100
1267,93
1268,91
1269,87
1270,85
1271,69
1272,70
1273,70
1274,70
1275,67
1276,67
1277,73
1278,45
1279,40
1280,34
1281,25
1282,22
1283,21
1284,21
1285,21
1286,21
1287,22
1288,22
1289,22
1290,23
1291,25
1292,28
1293,49
1294,41
1295,56
1296,48
1297,61
1298,49
1299,50
1300,49
1301,48
1302,46
1303,42
1304,37
1305,30
1306,24
1307,16
1308,10
1309,8
1310,4
1311,3
1312,2
1313,3
1314,1
1315,2
1316,3
1317,1
1318,2
1319,4
1320,2
1321,1
1322,3
1323,3
1324,1
1325,9
1326,14
1327,31
1328,52
1329,58
1330,73
1331,73
1332,87
1333,81
1334,89
1335,84
1336,91
1337,82
1338,85
1339,71
1340,64
1341,52
1342,42
1343,29
1344,20
1345,11
1346,4
1347,2
1348,3
1349,2
1350,1
1351,16
1352,2
1353,1
1354,2
1355,2
1356,1
1357,2
1358,3
1359,2
1360,2
1361,3
1362,2
1363,2
1364,3
1365,4
1366,11
1367,20
1368,22
1369,27
1370,32
1371,38
1372,39
1373,46
1374,46
1375,52
1376,49
1377,51
1378,52
1379,52
1380,45
1381,48
1382,38
1383,43
1384,38
1385,29
1386,31
1387,24
1388,24
1389,23
1390,30
1391,25
1392,42
1393,44
1394,45
1395,50
1396,55
1397,68
1398,67
1399,80
1400,76
1401,94
1402,83
1403,84
1404,83
1405,82
1406,80
1407,91
1408,70
1409,69
1410,69
1411,69
1412,67
1413,68
1414,81
1415,52
1416,45
1417,34
1418,22
1419,12
1420,5
1421,3
1422,3
1423,2
1424,2
1425,2
1426,3
1427,2
1428,2
1429,3
1430,2
1431,2
1432,4
1433,2
1434,1
1435,2
1436,4
1437,1
1438,2
1439,3
1440,2
1441,3
1442,4
1443,3
1444,5
1445,10
1446,16
1447,34
1448,52
1449,53
1450,65
1451,76
1452,78
1453,85
1454,82
1455,89
1456,81
1457,90
1458,74
1459,78
1460,60
1461,51
1462,44
1463,28
1464,18
1465,10
1466,4
1467,2
1468,3
1469,2
1470,1
1471,3
1472,2
1473,1
1474,3
1475,2
1476,2
1477,2
1478,3
1479,2
1480,1
1481,3
1482,3
1483,1
1484,3
1485,4
1486,11
1487,16
1488,20
1489,19
1490,20
1491,22
1492,20
1493,21
1494,23
1495,24
1496,24
1497,22
1498,24
1499,23
1500,23
1501,25
1502,32
1503,41
1504,52
1505,61
1506,68
1507,80
1508,87
1509,82
1510,95
1511,84
1512,83
1513,82
1514,79
1515,74
1516,80
1517,66
1518,66
1519,67
1520,66
1521,64
1522,56
1523,66
1524,39
1525,26
1526,16
1527,8
1528,4
1529,2
1530,2
1531,2
1532,2
1533,3
1534,2
1535,1
1536,3
1537,3
1538,1
1539,2
1540,4
1541,2
1542,2
1543,4
1544,2
1545,2
1546,4
1547,2
1548,1
1549,4
1550,3
1551,3
1552,1
1553,14
1554,22
1555,42
1556,47
1557,49
1558,53
1559,49
1560,53
1561,53
1562,50
1563,55
1564,55
1565,59
1566,54
1567,64
1568,62
1569,73
1570,67
1571,66
1572,66
1573,60
1574,66
1575,51
1576,51
1577,51
1578,50
1579,49
1580,63
1581,44
1582,31
1583,19
1584,11
1585,4
1586,2
1587,3
1588,2
1589,2
1590,2
1591,2
1592,2
1593,3
1594,3
1595,2
1596,2
1597,4
1598,3
1599,2
1600,12
1601,23
1602,32
1603,51
1604,56
1605,72
1606,75
1607,67
1608,74
1609,67
1610,75
1611,68
1612,68
1613,67
1614,67
1615,68
1616,77
1617,67
1618,69
1619,68
1620,69
1621,85
1622,80
1623,98
1624,84
1625,82
1626,84
1627,81
1628,78
1629,72
1630,67
1631,77
1632,49
1633,43
1634,30
1635,25
1636,25
1637,25
1638,24
1639,25
1640,24
1641,23
1642,23
1643,22
1644,23
1645,18
1646,9
1647,4
1648,3
1649,2
1650,2
1651,2
1652,2
1653,2
1654,3
1655,2
1656,3
1657,1
1658,2
1659,4
1660,1
1661,3
1662,3
1663,2
1664,3
1665,2
1666,3
1667,1
1668,2
1669,4
1670,1
1671,2
1672,14
1673,18
1674,22
1675,23
1676,27
1677,31
1678,37
1679,45
1680,53
1681,62
1682,71
1683,88
1684,100
1685,89
1686,105
1687,96
1688,94
1689,87
1690,86
1691,66
1692,66
1693,67
1694,67
1695,66
1696,78
1697,53
1698,48
1699,42
1700,36
1701,29
1702,22
1703,23
1704,23
1705,22
1706,37
1707,22
1708,23
1709,23
1710,24
1711,25
1712,28
1713,47
1714,40
1715,55
1716,47
1717,49
1718,59
1719,49
1720,48
1721,47
1722,46
1723,43
1724,38
1725,29
1726,24
1727,16
1728,10
1729,8
1730,5
1731,3
1732,3
1733,2
1734,1
1735,2
1736,3
1737,2
1738,2
1739,2
1740,2
1741,1
1742,3
1743,2
1744,2
1745,9
1746,21
1747,32
1748,53
1749,56
1750,71
1751,74
1752,85
1753,87
1754,84
1755,90
1756,82
1757,89
1758,74
1759,68
1760,59
1761,51
1762,43
1763,28
1764,19
1765,11
1766,4
1767,2
1768,3
1769,2
1770,2
1771,2
1772,2
1773,1
1774,2
1775,2
1776,2
1777,1
1778,3
1779,2
1780,2
1781,3
1782,3
1783,2
1784,3
1785,4
1786,11
1787,19
1788,20
1789,24
1790,20
1791,21
1792,22
1793,22
1794,23
1795,24
1796,24
1797,24
1798,25
1799,25
1800,25
1801,29
1802,30
1803,40
1804,52
1805,62
1806,66
1807,76
1808,86
1809,82
1810,96
1811,84
1812,83
1813,82
1814,79
1815,84
1816,65
1817,68
1818,66
1819,66
1820,66
1821,64
1822,68
1823,49
1824,39
1825,25
1826,16
1827,8
1828,3
1829,3
1830,2
1831,1
1832,2
1833,3
1834,2
1835,2
1836,3
1837,3
1838,1
1839,3
1840,3
1841,2
1842,2
1843,3
1844,2
1845,2
1846,3
1847,3
1848,1
1849,3
1850,4
1851,1
1852,4
1853,14
1854,24
1855,39
1856,47
1857,51
1858,49
1859,52
1860,53
1861,50
1862,55
1863,55
1864,56
1865,59
1866,55
1867,65
1868,68
1869,66
1870,68
1871,67
1872,65
1873,68
1874,54
1875,52
1876,52
1877,50
1878,50
1879,50
1880,49
1881,61
1882,30
1883,19
1884,11
1885,4
1886,3
1887,3
1888,2
1889,2
1890,3
1891,3
1892,1
1893,3
1894,3
1895,2
1896,2
1897,4
1898,3
1899,2
1900,11
1901,17
1902,41
1903,46
1904,61
1905,72
1906,66
1907,74
1908,69
1909,74
1910,67
1911,69
1912,79
1913,68
1914,77
1915,69
1916,69
1917,70
1918,81
1919,70
1920,61
1921,89
1922,81
1923,82
1924,84
1925,84
1926,99
1927,84
1928,80
1929,75
1930,68
1931,58
1932,51
1933,65
1934,32
1935,26
1936,26
1937,26
1938,26
1939,25
1940,25
1941,25
1942,24
1943,24
1944,24
1945,18
1946,10
1947,4
1948,3
1949,3
1950,1
1951,2
1952,4
1953,3
1954,2
1955,3
1956,3
1957,2
1958,3
1959,3
1960,3
1961,3
1962,4
1963,3
1964,2
1965,3
1966,3
1967,1
1968,3
1969,4
1970,2
1971,3
1972,13
1973,16
1974,20
1975,23
1976,26
1977,30
1978,39
1979,45
1980,55
1981,61
1982,76
1983,87
1984,93
1985,99
1986,96
1987,107
1988,92
1989,86
1990,75
1991,67
1992,76
1993,65
1994,64
1995,65
1996,60
1997,54
1998,50
1999,44
2000,36
2001,43
2002,22
2003,22
2004,22
2005,23
2006,23
2007,22
2008,23
2009,23
2010,23
2011,26
2012,29
2013,46
2014,42
2015,45
2016,64
2017,50
2018,50
2019,62
2020,50
2021,49
2022,46
2023,53
2024,39
2025,31
2026,25
2027,16
2028,10
2029,7
2030,5
2031,4
2032,3
2033,2
2034,2
2035,3
2036,3
2037,2
2038,2
2039,3
2040,2
2041,2
2042,3
2043,3
2044,2
2045,9
2046,16
2047,35
2048,53
2049,55
2050,69
2051,75
2052,76
2053,87
2054,80
2055,88
2056,79
2057,88
2058,73
2059,69
2060,60
2061,59
2062,43
2063,31
2064,19
2065,10
2066,5
2067,3
2068,3
2069,2
2070,1
2071,3
2072,2
2073,1
2074,2
2075,3
2076,2
2077,2
2078,3
2079,2
2080,2
2081,3
2082,3
2083,2
2084,3
2085,4
2086,11
2087,20
2088,23
2089,25
2090,31
2091,37
2092,43
2093,48
2094,46
2095,50
2096,49
2097,51
2098,52
2099,47
2100,51
2101,42
2102,45
2103,35
2104,39
2105,35
2106,27
2107,23
2108,29
2109,23
2110,30
2111,26
2112,41
2113,47
2114,47
2115,51
2116,64
2117,56
2118,61
2119,80
2120,73
2121,78
2122,90
2123,81
2124,80
2125,81
2126,78
2127,73
2128,67
2129,64
2130,63
2131,78
2132,61
2133,62
2134,47
2135,19
2136,48
2137,34
2138,22
2139,13
2140,5
2141,2
2142,3
2143,2
2144,1
2145,2
2146,3
2147,2
2148,2
2149,3
2150,3
2151,1
2152,3
2153,2
2154,3
2155,2
2156,3
2157,3
2158,2
2159,3
2160,2
2161,3
2162,3
2163,2
2164,3
2165,10
2166,18
2167,37
2168,50
2169,54
2170,64
2171,73
2172,76
2173,85
2174,82
2175,90
2176,82
2177,88
2178,74
2179,78
2180,58
2181,51
2182,45
2183,31
2184,19
2185,11
2186,4
2187,3
2188,3
2189,2
2190,2
2191,2
2192,2
2193,2
2194,2
2195,3
2196,2
2197,2
2198,3
2199,2
2200,2
2201,3
2202,3
2203,2
2204,3
2205,4
2206,12
2207,19
2208,18
2209,20
2210,24
2211,20
2212,22
2213,23
2214,23
2215,24
2216,24
2217,24
2218,25
2219,26
2220,29
2221,26
2222,30
2223,45
2224,50
2225,63
2226,72
2227,74
2228,85
2229,90
2230,83
2231,92
2232,83
2233,83
2234,79
2235,71
2236,66
2237,66
2238,80
2239,65
2240,64
2241,65
2242,54
2243,49
2244,39
2245,26
2246,17
2247,8
2248,4
2249,2
2250,2
2251,2
2252,2
2253,3
2254,2
2255,1
2256,3
2257,3
2258,1
2259,2
2260,3
2261,2
2262,3
2263,3
2264,3
2265,1
2266,2
2267,4
2268,1
2269,3
2270,3
2271,3
2272,4
2273,12
2274,25
2275,36
2276,46
2277,48
2278,53
2279,48
2280,53
2281,54
2282,50
2283,55
2284,51
2285,58
2286,59
2287,64
2288,61
2289,73
2290,67
2291,67
2292,64
2293,59
2294,65
2295,51
2296,51
2297,51
2298,51
2299,50
2300,49
2301,45
2302,51
2303,20
2304,11
2305,5
2306,2
2307,3
2308,1
2309,2
2310,3
2311,2
2312,2
2313,3
2314,3
2315,2
2316,2
2317,4
2318,3
2319,2
2320,12
2321,19
2322,40
2323,47
2324,60
2325,71
2326,67
2327,75
2328,67
2329,75
2330,68
2331,67
2332,67
2333,79
2334,67
2335,68
2336,72
2337,74
2338,69
2339,81
2340,69
2341,75
2342,94
2343,82
2344,83
2345,83
2346,83
2347,81
2348,80
2349,94
2350,66
2351,57
2352,50
2353,43
2354,31
2355,25
2356,24
2357,25
2358,24
2359,24
2360,23
2361,24
2362,24
2363,23
2364,38
2365,15
2366,8
2367,3
2368,3
2369,2
2370,1
2371,2
2372,2
2373,2
2374,2
2375,2
2376,2
2377,2
2378,2
2379,4
2380,1
2381,2
2382,3
2383,2
2384,1
2385,4
2386,2
2387,1
2388,3
2389,3
2390,3
2391,4
2392,13
2393,18
2394,22
2395,23
2396,25
2397,30
2398,36
2399,47
2400,51
2401,63
2402,77
2403,83
2404,99
2405,95
2406,103
2407,105
2408,94
2409,87
2410,75
2411,67
2412,67
2413,79
2414,66
2415,68
2416,61
2417,54
2418,48
2419,40
2420,36
2421,48
2422,22
2423,22
2424,22
2425,22
2426,22
2427,23
2428,23
2429,23
2430,23
2431,26
2432,40
2433,34
2434,53
2435,45
2436,47
2437,49
2438,48
2439,49
2440,47
2441,47
2442,45
2443,53
2444,35
2445,29
2446,23
2447,16
2448,10
2449,7
2450,5
2451,3
2452,3
2453,3
2454,1
2455,2
2456,3
2457,2
2458,2
2459,4
2460,2
2461,2
2462,3
2463,3
2464,1
2465,9
2466,16
2467,31
2468,45
2469,59
2470,70
2471,79
2472,78
2473,87
2474,83
2475,89
2476,82
2477,80
2478,85
2479,69
2480,59
2481,51
2482,45
2483,29
2484,19
2485,11
2486,5
2487,2
2488,3
2489,2
2490,14
2491,2
2492,2
2493,1
2494,2
2495,3
2496,1
2497,2
2498,3
2499,2
2500,2
2501,3
2502,2
2503,2
2504,3
2505,4
2506,14
2507,17
2508,19
2509,19
2510,20
2511,22
2512,22
2513,23
2514,26
2515,24
2516,23
2517,25
2518,27
2519,24
2520,28
2521,25
2522,32
2523,44
2524,51
2525,65
2526,73
2527,81
2528,79
2529,88
2530,83
2531,83
2532,81
2533,92
2534,79
2535,73
2536,68
2537,80
2538,67
2539,67
2540,65
2541,63
2542,54
2543,50
2544,57
2545,25
2546,16
2547,8
2548,4
2549,2
2550,2
2551,2
2552,2
2553,3
2554,3
2555,1
2556,3
2557,2
2558,2
2559,2
2560,4
2561,2
2562,3
2563,3
2564,3
2565,2
2566,4
2567,4
2568,1
2569,3
2570,3
2571,3
2572,4
2573,14
2574,26
2575,37
2576,48
2577,50
2578,50
2579,52
2580,53
2581,50
2582,55
2583,55
2584,56
2585,52
2586,58
2587,63
2588,67
2589,65
2590,67
2591,66
2592,63
2593,59
2594,62
2595,52
2596,52
2597,52
2598,50
2599,51
2600,64
2601,44
2602,31
2603,19
2604,11
2605,4
2606,3
2607,3
2608,2
2609,2
2610,3
2611,2
2612,2
2613,3
2614,3
2615,2
2616,2
2617,4
2618,2
2619,2
2620,12
2621,23
2622,35
2623,54
2624,60
2625,72
2626,67
2627,67
2628,72
2629,67
2630,66
2631,68
2632,75
2633,68
2634,67
2635,76
2636,68
2637,81
2638,68
2639,69
2640,69
2641,87
2642,80
2643,81
2644,84
2645,96
2646,82
2647,83
2648,79
2649,73
2650,68
2651,58
2652,51
2653,64
2654,29
2655,24
2656,25
2657,24
2658,24
2659,24
2660,24
2661,24
2662,24
2663,24
2664,23
2665,17
2666,9
2667,4
2668,2
2669,3
2670,2
2671,2
2672,2
2673,2
2674,1
2675,3
2676,2
2677,2
2678,2
2679,4
2680,2
2681,3
2682,4
2683,2
2684,3
2685,2
2686,3
2687,1
2688,4
2689,3
2690,3
2691,2
2692,14
2693,18
2694,19
2695,22
2696,25
2697,30
2698,38
2699,49
2700,51
2701,62
2702,74
2703,86
2704,90
2705,102
2706,94
2707,103
2708,90
2709,84
2710,72
2711,65
2712,65
2713,79
2714,63
2715,66
2716,60
2717,54
2718,49
2719,44
2720,36
2721,29
2722,44
2723,23
2724,23
2725,22
2726,23
2727,23
2728,23
2729,23
2730,24
2731,27
2732,29
2733,49
2734,42
2735,58
2736,48
2737,49
2738,50
2739,62
2740,50
2741,50
2742,46
2743,52
2744,38
2745,30
2746,25
2747,18
2748,10
2749,8
2750,5
2751,3
2752,3
2753,2
2754,2
2755,3
2756,3
2757,2
2758,2
2759,3
2760,2
2761,2
2762,3
2763,3
2764,2
2765,9
2766,18
2767,37
2768,49
2769,60
2770,64
2771,76
2772,82
2773,80
2774,89
2775,81
2776,87
2777,79
2778,74
2779,68
2780,59
2781,63
2782,43
2783,29
2784,19
2785,11
2786,4
2787,3
2788,3
2789,1
2790,1
2791,3
2792,2
2793,1
2794,3
2795,3
2796,1
2797,2
2798,3
2799,2
2800,2
2801,3
2802,3
2803,1
2804,3
2805,4
2806,11
2807,20
2808,24
2809,28
2810,32
2811,40
2812,41
2813,45
2814,49
2815,48
2816,52
2817,48
2818,52
2819,52
2820,44
2821,49
2822,39
2823,42
2824,39
2825,30
2826,33
2827,24
2828,24
2829,30
2830,23
2831,31
2832,39
2833,39
2834,56
2835,50
2836,54
2837,56
2838,61
2839,67
2840,84
2841,81
2842,80
2843,91
2844,82
2845,81
2846,93
2847,74
2848,69
2849,66
2850,65
2851,65
2852,64
2853,78
2854,59
2855,53
2856,48
2857,34
2858,22
2859,14
2860,7
2861,3
2862,3
2863,2
2864,1
2865,3
2866,3
2867,1
2868,2
2869,3
2870,3
2871,2
2872,4
2873,2
2874,2
2875,2
2876,4
2877,1
2878,3
2879,3
2880,3
2881,1
2882,5
2883,4
2884,5
2885,10
2886,20
2887,31
2888,48
2889,56
2890,64
2891,70
2892,76
2893,81
2894,78
2895,83
2896,75
2897,74
2898,73
2899,66
2900,57
2901,54
2902,45
2903,31
2904,19
2905,10
2906,4
2907,2
2908,3
2909,2
2910,2
2911,2
2912,2
2913,1
2914,2
2915,3
2916,2
2917,2
2918,3
2919,2
2920,2
2921,3
2922,2
2923,2
2924,3
2925,4
2926,12
2927,19
2928,24
2929,19
2930,20
2931,21
2932,22
2933,24
2934,24
2935,25
2936,25
2937,28
2938,25
2939,25
2940,26
2941,29
2942,28
2943,43
2944,55
2945,62
2946,63
2947,73
2948,79
2949,75
2950,85
2951,75
2952,75
2953,75
2954,75
2955,78
2956,64
2957,63
2958,63
2959,77
2960,62
2961,61
2962,55
2963,50
2964,40
2965,27
2966,33
2967,8
2968,4
2969,3
2970,2
2971,2
2972,2
2973,3
2974,2
2975,2
2976,3
2977,3
2978,2
2979,3
2980,3
2981,3
2982,2
2983,4
2984,2
2985,2
2986,3
2987,3
2988,2
2989,3
2990,4
2991,3
2992,2
2993,16
2994,23
2995,43
2996,48
2997,51
